SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
FORWARD COMPOSTING FAC,L10009322898,LAND DISPOSAL SITE,OPEN,9999 AUSTIN,MANTECA,37.874263,-121.187441
FORWARD COMPOSTING FAC,L10003213409,LAND DISPOSAL SITE,OPEN,9999 AUSTIN,MANTECA,37.874263,-121.187441
FORWARD LANDFILL,L10008827999,LAND DISPOSAL SITE,OPEN - OPERATING,9999 SOUTH AUSTIN ROAD,MANTECA,37.874263,-121.187441
FORWARD LANDFILL (AUSTIN ROAD),L10004525906,LAND DISPOSAL SITE,OPEN,9069 AUSTIN,STOCKTON,37.881981,-121.183543
FORWARD LANDFILL (GW TRT),L10004904222,LAND DISPOSAL SITE,OPEN,9999 AUSTIN,MANTECA,37.874263,-121.187441
FORWARD LANDFILL - ALLIED WASTE,SLT5SK033575,LAND DISPOSAL SITE,OPEN,9999 S. AUSTIN ROAD,STOCKTON,37.97757678,-121.3044937
FOSTER FARMS MANURE STORAGE FACILITY,L10005767894,LAND DISPOSAL SITE,OPEN - OPERATING,12997 WEST HIGHWAY 140,LIVINGSTON,37.28778575,-120.7123901
FOWLER CITY LANDFILL (OLD),L10004199996,LAND DISPOSAL SITE,OPEN,HIGHWAY 99 AND W ADAMS AVE,FOWLER,36.63114464,-119.6886496
FOX RIVER PAPER COMPANY,SLT5SJ023566,LAND DISPOSAL SITE,OPEN,HIGHWAY 99,RIPON,37.72979203,-121.1163712
FOXEN CANYON CLOSED CLASS III LANDFILL,L10004697449,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,"2 M N HWY 154,ON FOXEN CYN RD",LOS OLIVOS,34.69536188,-120.1302775
FRANCIS PARKER SCHOOL,L10008321362,LAND DISPOSAL SITE,OPEN - CLOSING/WITH MONITORING,6501 LINDA VISTA ROAD,SAN DIEGO,32.77210427,-117.1750683
FREEDOM MOON MINE,T10000016225,LAND DISPOSAL SITE,OPEN - INACTIVE,3 MILES NORTH OF DOWNIEVILLE,DOWNIEVILLE,39.607698,-120.831581
FRENCH CAMP FACILITY,L10006480232,LAND DISPOSAL SITE,OPEN,9508 HARLAN,FRENCH CAMP,37.87192,-121.275637
FRENCH CAMP LANDFILL,L10008252269,LAND DISPOSAL SITE,OPEN,3335 MANTHEY,STOCKTON,37.914805,-121.290965
FRENCH CAMP LANDFILL-2,L10005102006,LAND DISPOSAL SITE,OPEN,MANTHEY RD/I-5,STOCKTON,37.912929,-121.290969
FRENCH CORAL MINE,T10000016093,LAND DISPOSAL SITE,OPEN - INACTIVE,21235 PLEASANT VALLEY,NORTH SAN JUAN,39.31,-121.15
FRESNO WINERY - COMPOST,L10003708539,LAND DISPOSAL SITE,OPEN,5610 OLIVE,FRESNO,36.757478,-119.699838
FRIANT INERT DISPOSAL SITE,L10009731089,LAND DISPOSAL SITE,OPEN,ROOT RD & WALDBY RD,FRIANT,36.98211563,-119.7195778
FURNACE CREEK CLASS III LANDFILL,L10004311928,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,FURNACE CREEK,DEATH VALLEY,36.47070493,-116.8536343
FUTERNICK DUMP  (PENGUIN BUILDING),T10000004941,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,6955 E. SLAUSON AVENUE,COMMERCE,33.98156525,-118.1379091
G&M CONSTRUCTION,L10005292859,LAND DISPOSAL SITE,OPEN,1400 COLEMAN,SANTA CLARA,37.35806,-121.935494
"G.N. DIBBLE, INC.",L10006709227,LAND DISPOSAL SITE,OPEN,1370 SKY HARBOR DR,MARYSVILLE,39.096861,-121.564827
GABILAN AG SERVICES COMPOSTING FACILITY,T10000010876,LAND DISPOSAL SITE,OPEN - OPERATING,14201 DEL MONTE BLVD,MARINA,36.71206,-121.77079
GAFFEY STREET LANDFILL,L10005503631,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,501 WESTMONT,SAN PEDRO,33.76209558,-118.2907747
GALBRAITH DREDGE DISPOSAL,L10009435598,LAND DISPOSAL SITE,OPEN,10051 DOOLITTLE DRIVE,OAKLAND,37.721943,-122.196728
GARDENA SUMPS SITE,T10000004413,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,SW CORNER OF ARTESTIA BLVD AND NORMANDIE AVE,GARDENA,33.87209485,-118.2998574
GARDENA VALLEY 4,T10000009268,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,801 TORRANCE,TORRANCE,33.84395,-118.28795
GARDENA VALLEY NO. 1 & 2,T10000004414,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,101 WEST TORRANCE BLVD,CARSON,33.8440508,-118.2824927
GARDENA VALLEY NO. 5 LANDFILL,T10000004418,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,100 WEST TORRANCE BLVD (21000 S. FIGUEROA),CARSON,33.84081124,-118.2808974
GARDENA VALLEY NO. 5 LANDFILL,SL184031386,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,21000 FIGUEROA ST S,CARSON,33.84081753,-118.2807398
GARDENA VALLEY NO. 6,T10000004415,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,213TH STREET (21001 CHICO STREET ),CARSON,33.83719232,-118.2581509
GARIBALDI MINE,T10000016216,LAND DISPOSAL SITE,OPEN - INACTIVE,.5 MILES WEST OF BUTCHER RANCH RD,GRAEAGLE,39.646444,-120.697732
GARRISON CLASS III DISPOSAL SITE,T0602391301,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,SANDY PRAIRIE ROAD,FORTUNA,40.554969,-124.147442
GATX BRINE POND COLTON,L10004559727,LAND DISPOSAL SITE,OPEN - OPERATING,20870 SLOVER AVE,COLTON,34.06383889,-117.3518094
GBF/PITTSBURG LANDFILL,L10006006275,LAND DISPOSAL SITE,OPEN,JAMES DONOLAN & SOMMERSVILLE,ANTIOCH,37.98853597,-121.846859
GE HITACHI,T10000000620,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,6705 VALLECITOS ROAD,SUNOL,37.6052202,-121.8371634
GEER ROAD LF- CLOSURE/GW TRMT,L10005824413,LAND DISPOSAL SITE,OPEN,750 GEER ROAD,MODESTO,37.62609,-120.85
GEM 2 & 3,L10007195150,LAND DISPOSAL SITE,OPEN,3300 EAST EVAN HEWES HWY,HOLTVILLE,32.7755172,-115.2620947
"GENERATING STATION,ETIWANDA",L10004706415,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,8996 ETIWANDA,RANCHO CUCAMONGA,34.090774,-117.523795
GENESIS SOLAR  ENERGY PROJECT - FORD DRY LAKE,T10000006093,LAND DISPOSAL SITE,OPEN - OPERATING,HIGHWAY 10,BLYTHE,33.67004056,-114.9968405
GENTRY BROTHERS,T10000005516,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,384 E. LIVE OAK AVE,IRWINDALE,34.1113455,-117.996177
GEOTHERMAL INC. LANDFILL (FORMERLY BUTTS CANYON RD FACILITY),L10005342355,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,19020 BUTTS CANYON,MIDDLETOWN,38.73647175,-122.5563086
GERBER ROAD LANDFILL,L10002426230,LAND DISPOSAL SITE,OPEN,GERBER RD. AT EXCELSIOR RD,SACRAMENTO,38.481706,-121.297638
GESS ENVIRONMENTAL,L10003534118,LAND DISPOSAL SITE,OPEN,1619 GLENDALE,ARCATA,40.901652,-124.028215
GIANT KING MINE,T10000016095,LAND DISPOSAL SITE,OPEN - PROPOSED,"OFF NEVADA COUNTY ROAD, AT WASHINGTON CREEK BRIDGE",WASHINGTON,39.3384457,-120.803526
GIBRALTAR MINE & MILL SITE/SUNBIRD QUICKSILVER MINE LLC - LOS PADRES NATIONAL FOREST,T10000006431,LAND DISPOSAL SITE,OPEN - INACTIVE,FOREST RTE 5N18,SANTA BARBARA,34.52421945,-119.6589764
GIBSON CANYON CREEK WWTP,L10004421981,LAND DISPOSAL SITE,OPEN,7050 LEISURE TOWN ROAD,VACAVILLE,38.351758,-121.994475
GILLESPIE LANDFILL,L10005408290,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,1706 CUYAMACA STREET,EL CAJON,32.819123,-116.986466
GILMOUR MUD SUMP,T10000004895,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,GILMOUR RD HASLEY CYN (GILMOUR RD AND BYFIELD RD),VAL VERDE,34.4449952,-118.657589
GILROY CLOSED LANDFILL,L10001297151,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,1500 SOUTHSIDE,GILROY,36.982603,-121.533229
GLASS BEACH PROPERTY,L10007679973,LAND DISPOSAL SITE,OPEN,ELM,FORT BRAGG,39.45266143,-123.8124821
GLEN IVY MINE LANDFILL,T10000005905,LAND DISPOSAL SITE,OPEN - OPERATING,25050 MAITRI ROAD,CORONA,33.745893,-117.477916
GLENN COUNTY CLASS III LANDFILL,L10002325362,LAND DISPOSAL SITE,OPEN - OPERATING,5 MI W OF ARTOIS,WILLOWS,39.63460151,-122.2854956
GLENNVILLE SANITARY LANDFILL,L10004868613,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,9301 STATE HWY 155,GLENNVILLE,35.719929,-118.682901
GLENNVILLE SANITARY LANDFILL,L10006359032,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,9301 STATE HWY 155,GLENNVILLE,35.719929,-118.682901
GLENVILLE SANITARY LANDFILL,SLT5FY024592,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,,GLENNVILLE,35.7197,-118.6838
GOESNO PLACE REPOSITORY,L10004248619,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,GOESNO PLACE,NATIONAL CITY,32.65146489,-117.1110172
GOLDEN DOME PROJECT,T10000016217,LAND DISPOSAL SITE,OPEN - INACTIVE,"SEC 27&28, T21N, R15E, MDB&M",SIERRAVILLE,39.643911,-120.296719
"GOLDEN STATE METALS, INC",L10004255518,LAND DISPOSAL SITE,OPEN,2000 E BRUNDAGE,BAKERSFIELD,35.355079,-118.970784
GOLDSTONE-ECHO LANDFILL,L10004454477,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,850 E MAIN ST,BARSTOW,35.30454898,-116.7985725
GONZALES COMPOST FACILITY,T10000014864,LAND DISPOSAL SITE,UNKNOWN,GONZALES RIVER ROAD AND SHORT ROAD,GONZALES,36.48912,-121.47848
GONZALES LANDFILL,L10004553325,LAND DISPOSAL SITE,OPEN,5749 LUCAS VALLEY,NICASIO,38.056436,-122.656929
GOPHER HILL CLASS III LANDFILL,L10002176933,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,BUCKS LAKE RD,SPANISH RANCH,39.95396438,-121.0310555
GORMAN LANDFILL,T10000004518,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,I-5 (HALF MILE SOUTHEAST OF GORMAN @ SCHOOL ROAD,GORMAN,34.79401998,-118.862176
GOTHARD STREET LANDFILL (INACTIVE),L10002414494,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,18131 GOTHARD STREET,HUNTINGTON BEACH,33.69831517,-118.0009961
GP FORT BRAGG WWD,L10001901039,LAND DISPOSAL SITE,OPEN,90 REDWOOD,FORT BRAGG,39.43111789,-123.7632237
GRAND ISLAND CLASS III LANDFIL,L10006027844,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,,SACRAMENTO COUNTY,38.17546571,-121.6493781
GRANITE CONST. INDIO    03-004,L10008859188,LAND DISPOSAL SITE,OPEN,38000 MONROE ST,INDIO,33.77472014,-116.2403711
"GRAUF FLYING SERVICE, INC.",L10004220013,LAND DISPOSAL SITE,OPEN,HUGHSON (AT SANTA FE),STANISLAUS COUNTY,37.57112843,-120.8455206
"GREEN HOUSE, FINE HERBS LF",L10006610422,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,5451 NORTH RIVER RD,OCEANSIDE,33.255579,-117.288257
GREEN SOLUTIONS,T10000011462,LAND DISPOSAL SITE,OPEN - OPERATING,4533 FEATHER RIVER BLVD.,OLIVEHURST,39.08451,-121.57555
GREENFIELD,L10001007614,LAND DISPOSAL SITE,OPEN - INACTIVE,ARROYO SECO RD.  SOUTH SIDE 6 MILES WEST OF GREENFIELD,GREENFIELD,36.27707789,-121.3312912
GREENWASTE - INLAND EMPIRE COM,L10003164006,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1951 KEY STREET,COLTON,34.023,-117.3575
"GREENWASTE COMPOSTING, TRUE GREEN LANDCARE",L10003256076,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,7889 IRVINE,IRVINE,33.68209,-117.71261
"GREENWASTE COMPOSTING, WEST COAST ARBORISTS, INC.-IRVINE (CLOSED)",L10003269231,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,7975 IRVINE,IRVINE,33.68209,-117.71261
"GREENWASTE COMPOSTING,PACIFIC ENVIRONMENTAL LANDSCAPE (CLOSED)",L10005281654,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,7989 IRVINE,IRVINE,33.6824,-117.7161
"GREENWASTE, BP JOHN RECYCLING-ROMOLAND",L10008871055,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,28700 MATTHEWS,ROMOLAND,33.7385,-117.16125
"GREENWASTE, R & S SOIL PRODUCTS, INC.-LAKE FOREST",L10007906275,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,20200 BAKE PARKWAY,LAKE FOREST,33.67614,-117.6851
"GREENWASTE, SAN BERNARDINO",L10002534497,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,595 ORANGE SHOW,SAN BERNARDINO,34.07964,-117.271688
"GREENWASTE, TIERRA VERDE INDUSTRIES GOLD COAST-IRVINE (CLOSED)",L10008173732,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,7973 IRVINE,IRVINE,33.6865,-117.7164
"GREENWASTE, TIERRA VERDE INDUSTRIES-IRVINE (CLOSED)",L10009103326,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,7982 IRVINE BLVD.,IRVINE,33.6845,-117.7167
"GREENWASTE, UPLAND",L10005057367,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1961 16TH,UPLAND,34.121556,-117.68753
"GREENWASTE,CALIF. BIOMASS-BLOOMINGTON (CLOSED)",L10005268723,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,10397 ALDER,BLOOMINGTON,34.0662,-117.4176
"GREENWASTE,GOLDEN RAIN FOUNDATIONS",L10003421973,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,24401 MOULTON PARKWAY,LAGUNA HILLS,33.60377,-117.7249
"GREENWASTE,MURAI FARMS-IRVINE (CLOSED)",L10007443662,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,16721 LAGUNA CANYON ROAD,IRVINE,33.6495,-117.7667
"GREENWASTE,PERRIS-CLOSED",L10005724414,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3202 GOETZ,PERRIS,33.7421,-117.2246
"GREENWASTE,WESTERN GREENCYCLE (CLOSED)",L10006124315,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,14700 CYPRESS,CHINO,33.9902,-117.663
GREGG PIT / BENTZ DUMP DISPOSAL SITES,T10000004449,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,9050 BRADLEY AVENUE,SUN VALLEY,34.2369435,-118.3779458
GREGORY CANYON LANDFILL,L10006391801,LAND DISPOSAL SITE,OPEN - PROPOSED,9708 PALA ROAD,PALA,33.348012,-117.114364
GREKA BLOCHMAN WASTE PILE MANAGEMENT FACILITY AND FULLERTON PILE,SL0608321582,LAND DISPOSAL SITE,OPEN - OPERATING,6605 PALMER ROAD,SANTA MARIA,34.830453,-120.323101
GREKA OIL AND GAS REUSE PROGRAM,T10000005184,LAND DISPOSAL SITE,OPEN - OPERATING,2617 CLARK STREET,SANTA MARIA,34.8305309,-120.3229029
GRIFFIN WHEEL (PLEXCO),SLT8R2123990,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1280 JEFFERSON LANE,COLTON,34.05089,-117.325757
GRIFFITH PARK COMPOST FACILITY,T10000005488,LAND DISPOSAL SITE,OPEN - OPERATING,5400 GRIFFITH PARK DRIVE,LOS ANGELES,34.15052341,-118.2999257
GRIJALVA SITE,SL0605905513,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,NWC OF SPRING STREET AND N. MCPHERSON RO,ORANGE,33.7916,-117.8225
"GRIT HILL, TIJUANA RIVER VALLEY",L10008773861,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,SATURN BLVD & SUNSET AVE,SAN DIEGO,32.55791839,-117.0925426
GROSSI DAIRY,L10006094158,LAND DISPOSAL SITE,OPEN,16500 STATE ROUTE 1,MARSHALL,38.143314,-122.878517
GROUND TECH,L10009648307,LAND DISPOSAL SITE,OPEN,725 N. TOWNSHIP,YUBA CITY,39.134164,-121.68903
GROWER'S AG SERVICE,L10004041804,LAND DISPOSAL SITE,OPEN,TUDOR (S OF YUBA CITY),SUTTER COUNTY,39.003132,-121.65344
GROWERS AIR SERVICE,L10007775944,LAND DISPOSAL SITE,OPEN,"RD 27 & RD 101, SE CORNER",YOLO COUNTY,36.875371,-120.055954
GUADALUPE LANDFILL,L10007582376,LAND DISPOSAL SITE,OPEN - OPERATING,15999 GUADALUPE MINES ROAD,SAN JOSE,37.21289071,-121.9013367
GUENOC WINERY CLASS II SURFACE IMPOUNDMENT,T10000009547,LAND DISPOSAL SITE,OPEN - ACTIVE,21000 BUTTS CANYON ROAD,MIDDLETOWN,38.73911,-122.52611
GUENSEN H.M.,T10000009314,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,178TH STREET,TORRANCE,33.8688,-118.31295
GUSTINE MUNICIPAL AIRPORT,L10005464853,LAND DISPOSAL SITE,OPEN,HWY 140,MERCED,37.26323278,-120.9620081
GUZIKS GOOD HUMUS,T10000012732,LAND DISPOSAL SITE,OPEN - OPERATING,27921 IVERSON ROAD,GONZALES,36.5203,-121.41082
GWIN GOLD MINE,T10000016228,LAND DISPOSAL SITE,PRE-TITLE 27 CAI - CLOSED/NO MONITORING,7450 GWIN MINE RD,VALLEY SPRINGS,38.2747,-120.7586
H-2 GEOTHERMAL COMPLEX,L10007857226,LAND DISPOSAL SITE,OPEN,855 DOGWOOD ROAD  DOGWOOD RD,HEBER,32.71207995,-115.5265387
H.M. HOLLOWAY SURFACE MINE LANDFILL PROJECT,L10004418676,LAND DISPOSAL SITE,OPEN - OPERATING,13850 HOLLOWAY ROAD,LOST HILLS,35.65061235,-119.7758049
HANFORD FACILITY,L10008749656,LAND DISPOSAL SITE,OPEN,7480 HANFORD ARMONA,HANFORD,36.313543,-119.683725
HANFORD LANDFILL,SLT5FZ004597,LAND DISPOSAL SITE,OPEN - INACTIVE,,HANFORD,36.31195157,-119.5965885
HANFORD MUNICIPAL SWDS,L10004418064,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,8TH AVE & HANFORD-ARMONA,HANFORD,36.30586864,-119.5988905
HARBOR DUMP / JAN PIT,L10001282009,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1322 EAST LOMITA BLVD,WILMINGTON,33.79703931,-118.2523718
HARDWICK - LIVINGSTON,T10000005525,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,3366 CHERRY AVENUE,LONG BEACH,33.79861682,-118.2470958
HARDWICK - LIVINGSTON,T10000004888,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,1501 BLINN AVENUE,WILMINGTON,33.79807612,-118.2471055
HARDWICK DISPOSAL PIT NO. 44,T10000004890,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,22620 SOUTH ALAMEDA STREET,CARSON,33.81971214,-118.2288258
"HARDWICK DISPOSAL PITS - WATSON LAND CO,",T10000004978,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,22400 SOUTH ALAMEDA STREET,CARSON,33.82202353,-118.2285607
HARNEY LANE CLASS III LANDFILL,L10008701564,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,14750 HARNEY,STOCKTON,38.099108,-121.136512
HART'S LANDFILL,L10005562001,LAND DISPOSAL SITE,OPEN - INACTIVE,NORTH XST OF LOCUST ST,HOLLISTER,36.85765213,-121.408952
HARVEST-LATHROP COMPOSTING FACILITY,T10000011362,LAND DISPOSAL SITE,OPEN - OPERATING,916 FREWERT ROAD,LATHROP,37.84781,-121.30754
HARWOOD PROD. BRANSCOMB MILL,L10002081730,LAND DISPOSAL SITE,OPEN,MAIN ST,BRANSCOMB,39.6553073,-123.6293043
HARWOOD PROD. BRANSCOMB WWDS,L10005637693,LAND DISPOSAL SITE,OPEN,BRANSCOMB RD,BRANSCOMB,39.6597737,-123.627431
HARWOOD PRODUCTS-WILLITS WWDS,T0604591342,LAND DISPOSAL SITE,OPEN - SITE ASSESSMENT,HARDWOOD FOREST,WILLITS,39.409302,-123.353729
HATLER INDUSTRIAL PARK WASTE PILE,SLT5SM033586,LAND DISPOSAL SITE,OPEN,ENTERPRISE DRIVE,CHINESE CAMP,37.8832457,-120.4300258
HAWKE DUSTERS,L10001467961,LAND DISPOSAL SITE,OPEN,5800 LANGWORTH RD,OAKDALE,37.723188,-120.892036
HAYDEN HILL MINE,L10004516059,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,HAYDEN HILL ROAD,ADIN,40.99345027,-120.8738455
"HAYDEN HILL, PROVIDENCE PIT",L10004852804,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,WESTERN FLANK OF HAYDEN HILL,ADIN,40.99680247,-120.8721498
HAZEL CREEK MINE,L10001176933,LAND DISPOSAL SITE,UNKNOWN,"HAZEL CREEK MINE RD, NR HWY 50",POLLOCK PINES,38.74119492,-120.521028
HAZEL CREEK MINE,L10003972495,LAND DISPOSAL SITE,UNKNOWN,"HAZEL CREEK MINE RD, NR HWY 50",POLLOCK PINES,38.7411489,-120.5210763
HEAPS PEAK SWDS POST CLOSURE,L10005859323,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,HWY 18 E OF LAKE ARROWHEAD,LAKE ARROWHEAD,34.236446,-117.1492338
HEBER  SOUTH HEBER GEOTHERMAL EXPLORATION AREA,T10000008395,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,947 DOGWOOD ROAD,HEBER,32.70551,-115.53437
HEBER 1 EMERGENCY BASINS,L10004035415,LAND DISPOSAL SITE,OPEN,895 PITZER RD,HEBER,32.71546608,-115.5191668
HEBER GEOTHERMAL ORMAT MUD SUMPS,L10002975028,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,947 DOGWOOD RD,HEBER,32.719565,-115.534272
HELEN KELLER PARK - VERMONT AND EL SEGUNDO,T10000004249,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,1045 W. 126TH STREET,LOS ANGELES,33.91802526,-118.2926273
HELEN MINE,T10000013793,LAND DISPOSAL SITE,PRE-TITLE 27 CAI - CLOSED/WITH MONITORING,DRY CREEK ROAD,MIDDLETOWN,38.739722,-122.697458
HEMET LANDFILL (CLOSED),L10007546044,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,WARREN RD. & ESPLANADE AVE. NW,HEMET,33.77648975,-117.0351637
HENDRICKSON,L10003630828,LAND DISPOSAL SITE,OPEN,WILLOWS AIRPORT,GLENN COUNTY,39.516945,-122.215249
HERLONG SOLID WDS,L10008956380,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,HERLONG DUMP ROAD,HERLONG,40.12746507,-120.1629575
HESPERIA CLASS III LANDFILL,L10001835552,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,5500 HESPERIA DUMP ROAD,HESPERIA,34.34681806,-117.3480301
"HETZLER, LARRY, MARY",T10000009311,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,JEFFERSON BLVD. AND DUQUESNE AVE.,CULVER CITY,34.01648,-118.38278
HI-DESERT WATER DISTRICT ION-EXCHANGE TREATMENT FACILITY,L10001524666,LAND DISPOSAL SITE,OPEN,SAGE AVENUE,YUCCA VALLEY,34.12631641,-116.4194885
HIGGINS BRICK,T10000005075,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2200 W. ARTESTIA BLVD,TORRANCE,33.87192904,-118.3195217
HIGHGROVE LANDFILL (CLOSED),L10009707307,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,1420 HIGH GROVE PASS RD.,MORENO VALLEY,34.00673959,-117.2832314
"HIGHWAY 237 LANDFILL, SAN JOSE",L10005750092,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,6220 AMERICA CENTER DRIVE,SAN JOSE,37.41889017,-121.9778044
HIGHWAY 59 SOLID WASTE LANDFILL,L10002455947,LAND DISPOSAL SITE,OPEN - OPERATING,7040 N. STATE HIGHWAY 59-SNELLING HWY,MERCED,37.393107,-120.498605
HILLSBOROUGH LANDFILL,L10004532342,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,1206 MANZANA WAY,SAN DIEGO,32.69168773,-117.0280623
HILLSIDE LANDFILL COLMA DUMP,L10008912226,LAND DISPOSAL SITE,OPEN,HILLSIDE BLVD,COLMA,37.675455,-122.44306
HILLTOP WEST PROJECT,L10007138953,LAND DISPOSAL SITE,OPEN - VERIFICATION MONITORING,3260 RICHMOND PARKWAY,RICHMOND,37.98723378,-122.3373985
HIRSCHDALE SWDS / AUTO WRECKING,L10005608227,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,OLD HWY 40,HIRSCHDALE,39.37120321,-120.0610096
HJ BAKER & THE PORT OF STOCKTON-SULFUR BULK TERMINALS SITE,T10000000687,LAND DISPOSAL SITE,OPEN - REFERRED,PO BOX 2089,STOCKTON,37.94700646,-121.3345098
HOFFMAN PITS MINE,T10000016098,LAND DISPOSAL SITE,UNKNOWN,7645 GORMAN RANCH,FORESTHILL,39.02642,-120.74854
HOLTVILLE CLS III WMF,L10005968736,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,"WHITLOCK RD, NO OF NORRISH RD",HOLTVILLE,32.84870246,-115.2786886
HOMELAND LANDFILL,T10000007738,LAND DISPOSAL SITE,OPEN - ELIGIBLE FOR CLOSURE,WATSON ROAD & LEON ROAD,HOMELAND,33.75057,-117.11901
HOT SPA IMPERIAL COUNTY LANDFILL,L10009821173,LAND DISPOSAL SITE,OPEN - OPERATING,10466  SPA RD,NILAND,33.39821544,-115.6728639
HOUSTON AVE LANDFILL,L10001805248,LAND DISPOSAL SITE,OPEN - CLOSED/WITH MONITORING,11TH AVE AND HOUSTON,HANFORD,36.30002193,-119.6504559
HUERTA DEL VALLE CARBON FARM,T10000013938,LAND DISPOSAL SITE,OPEN - OPERATING,13345 WALKER AVENUE,ONTARIO,34.01122,-117.61837
HUGH`S FLYING SERVICE,L10004514789,LAND DISPOSAL SITE,OPEN,14023 S. RED TOP RD,EL NIDO,37.0861691,-120.492634
HUMACID - DUNCAN MACLEOD SUMP,T10000004887,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,2220 N. VENTURA AVENUE,VENTURA,34.19287129,-119.2359629
HUMACID COMPANY - OXNARD SUMP,T10000004889,LAND DISPOSAL SITE,COMPLETED - CASE CLOSED,INTERSECTION WOOLEY RD AND MCGRATH RD EAST OF MCGRATH,OXNARD,34.18950019,-119.2358403
HUMBOLDT CO FERNDALE BURN DUMP,L10004301051,LAND DISPOSAL SITE,OPEN,WILDCAT RD,FERNDALE,40.573326,-124.268854
HUMBOLDT CO GARBERVILLE BURN D,L10004069801,LAND DISPOSAL SITE,OPEN,ALDERPOINT RD,GARBERVILLE,40.241113,-123.625098
