SITE NAME,GLOBAL ID,SITE_TYPE,STATUS,ADDRESS,CITY,LATITUDE,LONGITUDE
EDWARDS AIR FORCE BASE - 10 - 1C,DOD100120000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.99628892,-117.8272104
EDWARDS AIR FORCE BASE - 10 - 1D,DOD100120100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.99576158,-117.8277254
EDWARDS AIR FORCE BASE - 10 - AOC 254,DOD100120200,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.98361427,-117.8721857
EDWARDS AIR FORCE BASE - 10 - AOC 418,DOD100120300,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.97892011,-117.8700614
EDWARDS AIR FORCE BASE - 10 - AOC 462,DOD100121600,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.99535728,-117.8431749
EDWARDS AIR FORCE BASE - 10 - AOC 463,DOD100121700,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.9979588,-117.8473163
EDWARDS AIR FORCE BASE - 10 - AOC 464,DOD100121800,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.9959022,-117.8625512
EDWARDS AIR FORCE BASE - 10 - AOC 465,DOD100121900,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.9951815,-117.8495049
EDWARDS AIR FORCE BASE - 10 - AOC 466,DOD100098000,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.99604282,-117.8546548
EDWARDS AIR FORCE BASE - 10 - AOC 467,DOD100098100,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.98008049,-117.811718
EDWARDS AIR FORCE BASE - 10 - AOC 468,DOD100098200,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.9909099,-117.8110743
EDWARDS AIR FORCE BASE - 10 - SITE 1A,DOD100098300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.9990486,-117.8440332
EDWARDS AIR FORCE BASE - 10 - SITE 1B,DOD100099600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.99588462,-117.8267384
EDWARDS AIR FORCE BASE - 10 - SITE 1E,DOD100099700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.99831035,-117.843132
EDWARDS AIR FORCE BASE - 10 - SITE 234,DOD100099800,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.96773744,-117.8802109
EDWARDS AIR FORCE BASE - 10 - SITE 273,DOD100099900,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.97888495,-117.8710914
EDWARDS AIR FORCE BASE - 10 - SITE 274,DOD100101200,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.99639438,-117.8355789
EDWARDS AIR FORCE BASE - 10 - SITE 275,DOD100101300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.99247442,-117.8278971
EDWARDS AIR FORCE BASE - 10 - SITE 276,DOD100101400,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.97647623,-117.8906178
EDWARDS AIR FORCE BASE - 10 - SITE 277,DOD100101500,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.99787091,-117.8445911
EDWARDS AIR FORCE BASE - 10 - SITE 278,DOD100102800,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.99880252,-117.8531742
EDWARDS AIR FORCE BASE - 10 - SITE 279,DOD100102900,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.99781818,-117.8818631
EDWARDS AIR FORCE BASE - 15,DOD100145300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 167,DOD100145400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 2 - AOC 218,DOD100103000,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,EDWARDS AFB,34.89297126,-117.899437
EDWARDS AIR FORCE BASE - 2 - AOC 219,DOD100103100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.91162521,-117.8683233
EDWARDS AIR FORCE BASE - 2 - AOC 220,DOD100104400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87762258,-117.8817129
EDWARDS AIR FORCE BASE - 2 - AOC 222,DOD100104500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.8777282,-117.8737307
EDWARDS AIR FORCE BASE - 2 - AOC 290,DOD100104600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.81197113,-117.9167747
EDWARDS AIR FORCE BASE - 2 - AOC 291,DOD100104700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.81880639,-117.8756618
EDWARDS AIR FORCE BASE - 2 - AOC 364,DOD100106000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88466362,-117.8846741
EDWARDS AIR FORCE BASE - 2 - AOC 408,DOD100106100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.81672769,-117.8923559
EDWARDS AIR FORCE BASE - 2 - AOC 417,DOD100106200,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,EDWARDS AFB,34.81635774,-117.891326
EDWARDS AIR FORCE BASE - 2 - AOC 458,DOD100106300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87369694,-117.8743958
EDWARDS AIR FORCE BASE - 2 - AOC 459,DOD100107600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.91883927,-117.8655338
EDWARDS AIR FORCE BASE - 2 - AOC 460,DOD100107700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.89786393,-117.8790736
EDWARDS AIR FORCE BASE - 2 - S223,DOD100107800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 2 - SITE 100,DOD100107900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.89744156,-117.8623581
EDWARDS AIR FORCE BASE - 2 - SITE 101,DOD100109200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.89636801,-117.8617144
EDWARDS AIR FORCE BASE - 2 - SITE 102,DOD100109300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88758547,-117.8667355
EDWARDS AIR FORCE BASE - 2 - SITE 103,DOD100109400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88610696,-117.8660488
EDWARDS AIR FORCE BASE - 2 - SITE 104,DOD100109500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87734093,-117.8987932
EDWARDS AIR FORCE BASE - 2 - SITE 105,DOD100110800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87334486,-117.9129767
EDWARDS AIR FORCE BASE - 2 - SITE 106,DOD100110900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87188369,-117.9125047
EDWARDS AIR FORCE BASE - 2 - SITE 107,DOD100111000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87681282,-117.8971195
EDWARDS AIR FORCE BASE - 2 - SITE 108,DOD100111100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87655757,-117.9117858
EDWARDS AIR FORCE BASE - 2 - SITE 109,DOD100112400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.8735033,-117.9153156
EDWARDS AIR FORCE BASE - 2 - SITE 110,DOD100112500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.85980607,-117.8681087
EDWARDS AIR FORCE BASE - 2 - SITE 111,DOD100112600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.8697007,-117.8825283
EDWARDS AIR FORCE BASE - 2 - SITE 112,DOD100112700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.86072164,-117.8848457
EDWARDS AIR FORCE BASE - 2 - SITE 14 SOUTH BASE FIRE FIGHTING TRAINING FACILITY,DOD100114000,MILITARY CLEANUP SITE,OPEN - REMEDIATION,,EDWARDS AFB,34.89427366,-117.8654265
EDWARDS AIR FORCE BASE - 2 - SITE 15A,DOD100114100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.89860309,-117.8782797
EDWARDS AIR FORCE BASE - 2 - SITE 15B,DOD100114200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.8983919,-117.877121
EDWARDS AIR FORCE BASE - 2 - SITE 22,DOD100114300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90032776,-117.8693104
EDWARDS AIR FORCE BASE - 2 - SITE 221,DOD100115600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88515647,-117.874589
EDWARDS AIR FORCE BASE - 2 - SITE 223,DOD100115700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.9129625,-117.8647184
EDWARDS AIR FORCE BASE - 2 - SITE 29 SOUTH BASE ABANDONED SANITARY LANDFILL,DOD100115800,MILITARY CLEANUP SITE,OPEN - REMEDIATION,,EDWARDS AFB,34.86947183,-117.8809834
EDWARDS AIR FORCE BASE - 2 - SITE 341,DOD100115900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.87278152,-117.9108524
EDWARDS AIR FORCE BASE - 2 - SITE 5 FORMER SOUTH BASE WASTE POL STORAGE AREA,DOD100117200,MILITARY CLEANUP SITE,OPEN - REMEDIATION,,EDWARDS AFB,34.90032776,-117.8814125
EDWARDS AIR FORCE BASE - 2 - SITE 534,DOD100101900,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,EDWARDS AFB,EDWARDS AFB,34.90185661,-117.8683206
EDWARDS AIR FORCE BASE - 2 - SITE 69,DOD100117300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,EDWARDS AFB,34.90803553,-117.8863049
EDWARDS AIR FORCE BASE - 2 - SITE 70,DOD100117400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90944327,-117.8834724
EDWARDS AIR FORCE BASE - 2 - SITE 71,DOD100117500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90476246,-117.8803396
EDWARDS AIR FORCE BASE - 2 - SITE 72,DOD100118800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90845785,-117.8797817
EDWARDS AIR FORCE BASE - 2 - SITE 73,DOD100118900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90770119,-117.8777003
EDWARDS AIR FORCE BASE - 2 - SITE 74,DOD100119000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90493843,-117.8761768
EDWARDS AIR FORCE BASE - 2 - SITE 75,DOD100119100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90082051,-117.8923988
EDWARDS AIR FORCE BASE - 2 - SITE 76 OLD SOUTH BASE ASSORTED FACILITIES,DOD100120400,MILITARY CLEANUP SITE,OPEN - REMEDIATION,,EDWARDS AFB,34.90414654,-117.8683448
EDWARDS AIR FORCE BASE - 2 - SITE 77,DOD100120500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90968962,-117.8733444
EDWARDS AIR FORCE BASE - 2 - SITE 78,DOD100120600,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,EDWARDS AFB,34.90726127,-117.8684521
EDWARDS AIR FORCE BASE - 2 - SITE 79,DOD100120700,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,EDWARDS AFB,34.90676855,-117.863431
EDWARDS AIR FORCE BASE - 2 - SITE 80,DOD100122000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.91078059,-117.8582811
EDWARDS AIR FORCE BASE - 2 - SITE 81,DOD100122100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90437531,-117.8590107
EDWARDS AIR FORCE BASE - 2 - SITE 82,DOD100122200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90546635,-117.862165
EDWARDS AIR FORCE BASE - 2 - SITE 83,DOD100122300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90203479,-117.8633666
EDWARDS AIR FORCE BASE - 2 - SITE 84A,DOD100098400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90141886,-117.8613281
EDWARDS AIR FORCE BASE - 2 - SITE 84B,DOD100098500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90177082,-117.8592896
EDWARDS AIR FORCE BASE - 2 - SITE 85,DOD100098600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.89835671,-117.8726578
EDWARDS AIR FORCE BASE - 2 - SITE 86 BUILDING 300 ENGINE TEST CELL,DOD100098700,MILITARY CLEANUP SITE,OPEN - REMEDIATION,,EDWARDS AFB,34.90383858,-117.8615105
EDWARDS AIR FORCE BASE - 2 - SITE 87,DOD100100000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90242195,-117.8591609
EDWARDS AIR FORCE BASE - 2 - SITE 88,DOD100100100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90754282,-117.8728294
EDWARDS AIR FORCE BASE - 2 - SITE 89,DOD100100200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90713809,-117.8736019
EDWARDS AIR FORCE BASE - 2 - SITE 90,DOD100100300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90777158,-117.8706408
EDWARDS AIR FORCE BASE - 2 - SITE 91,DOD100101600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90485044,-117.8660274
EDWARDS AIR FORCE BASE - 2 - SITE 92,DOD100101700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90898575,-117.8691387
EDWARDS AIR FORCE BASE - 2 - SITE 93,DOD100101800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90858103,-117.8622937
EDWARDS AIR FORCE BASE - 2 - SITE 95,DOD100103200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88617736,-117.8888798
EDWARDS AIR FORCE BASE - 2 - SITE 96,DOD100103300,MILITARY CLEANUP SITE,COMPLETED - CASE CLOSED,,EDWARDS AFB,34.88941598,-117.8908968
EDWARDS AIR FORCE BASE - 2 - SITE 97,DOD100103400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88835992,-117.8851032
EDWARDS AIR FORCE BASE - 2 - SITE 98,DOD100103500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88860633,-117.8797388
EDWARDS AIR FORCE BASE - 2 - SITE 99,DOD100104800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.88945118,-117.8844166
EDWARDS AIR FORCE BASE - 2- SITE 94- BLDG 182,T0602900905,MILITARY UST SITE,COMPLETED - CASE CLOSED,EDWARDS AFB,EDWARDS AFB,34.90229671,-117.8688405
EDWARDS AIR FORCE BASE - 3 - SITE 409,DOD100104900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 3 - SITE 410,DOD100105000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 3 - SITE 411,DOD100105100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 3 - SITE 412,DOD100106400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90962,-117.934573
EDWARDS AIR FORCE BASE - 3 - SITE 413,DOD100106500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90962,-117.934573
EDWARDS AIR FORCE BASE - 3 - SITE 414,DOD100106600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 3 - SITE 415,DOD100106700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 3 - SITE 416,DOD100108000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 4 - SITE 120 AFRL SEWAGE TREATMENT PLANT,T10000001992,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,SOUTH AFRL,EDWARDS AFB,34.9070501,-117.7003098
EDWARDS AIR FORCE BASE - 4 - SITE 133 AFRL CIVIL ENGINEERING YARD GROUNDWATER PLUME,DOD100105500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,SOUTH AFRL,EDWARDS AFB,34.92760087,-117.6871777
EDWARDS AIR FORCE BASE - 4 - SITE 37 BUILDING 8595 PCE PLUME,DOD100118300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,SOUTH AFRL,EDWARDS AFB,34.93053879,-117.699827
EDWARDS AIR FORCE BASE - 4A - AOC 119,DOD100108100,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.90930249,-117.697649
EDWARDS AIR FORCE BASE - 4A - AOC 121,DOD100108200,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.90856343,-117.6995802
EDWARDS AIR FORCE BASE - 4A - AOC 134,DOD100108300,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.9275305,-117.6862335
EDWARDS AIR FORCE BASE - 4A - AOC 135,DOD100109600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.92841013,-117.6872206
EDWARDS AIR FORCE BASE - 4A - AOC 136,DOD100109700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.92798791,-117.6871347
EDWARDS AIR FORCE BASE - 4A - AOC 138,DOD100109800,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93403952,-117.6954174
EDWARDS AIR FORCE BASE - 4A - AOC 139,DOD100109900,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93178781,-117.7024984
EDWARDS AIR FORCE BASE - 4A - AOC 140,DOD100111200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93702998,-117.6934862
EDWARDS AIR FORCE BASE - 4A - AOC 144,DOD100111300,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93744556,-117.6759137
EDWARDS AIR FORCE BASE - 4A - AOC 147,DOD100111400,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93743457,-117.6923275
EDWARDS AIR FORCE BASE - 4A - AOC 148,DOD100111500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.92937771,-117.6872313
EDWARDS AIR FORCE BASE - 4A - AOC 149,DOD100112800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93233315,-117.6874781
EDWARDS AIR FORCE BASE - 4A - AOC 151,DOD100112900,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93192855,-117.6844311
EDWARDS AIR FORCE BASE - 4A - AOC 152,DOD100113000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93012538,-117.6842594
EDWARDS AIR FORCE BASE - 4A - AOC 154,DOD100113100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.92770643,-117.6838517
EDWARDS AIR FORCE BASE - 4A - AOC 155,DOD100114400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93391638,-117.7009106
EDWARDS AIR FORCE BASE - 4A - AOC 156,DOD100114500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93674853,-117.7006745
EDWARDS AIR FORCE BASE - 4A - AOC 157,DOD100114600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93521813,-117.7009535
EDWARDS AIR FORCE BASE - 4A - AOC 158A,DOD100114700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93467281,-117.7026486
EDWARDS AIR FORCE BASE - 4A - AOC 158B,DOD100116000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93414507,-117.7018762
EDWARDS AIR FORCE BASE - 4A - AOC 159,DOD100116100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93249148,-117.7032495
EDWARDS AIR FORCE BASE - 4A - AOC 161,DOD100116200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93664299,-117.7051806
EDWARDS AIR FORCE BASE - 4A - AOC 163,DOD100116300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93629117,-117.7044833
EDWARDS AIR FORCE BASE - 4A - AOC 164,DOD100117600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.94848067,-117.6833797
EDWARDS AIR FORCE BASE - 4A - AOC 165,DOD100117700,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.94808494,-117.6800269
EDWARDS AIR FORCE BASE - 4A - AOC 168,DOD100117900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93982684,-117.6951814
EDWARDS AIR FORCE BASE - 4A - AOC 169,DOD100119200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.94408351,-117.6863194
EDWARDS AIR FORCE BASE - 4A - AOC 173,DOD100119500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.9302925,-117.7005243
EDWARDS AIR FORCE BASE - 4A - AOC 175,DOD100120800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.9300814,-117.7008891
EDWARDS AIR FORCE BASE - 4A - AOC 184,DOD100120900,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.92768884,-117.6937866
EDWARDS AIR FORCE BASE - 4A - AOC 314,DOD100121000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 4A - AOC 315,DOD100121100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90962,-117.934573
EDWARDS AIR FORCE BASE - 4A - AOC 316,DOD100098800,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 4A - AOC 317,DOD100098900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.94304575,-117.6885509
EDWARDS AIR FORCE BASE - 4A - AOC 319,DOD100099000,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.888649,-117.846446
EDWARDS AIR FORCE BASE - 4A - AOC 320,DOD100099100,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.90962,-117.934573
EDWARDS AIR FORCE BASE - 4A - AOC 326,DOD100100400,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93717071,-117.6729298
EDWARDS AIR FORCE BASE - 4A - AOC 327,DOD100100500,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93660781,-117.6689816
EDWARDS AIR FORCE BASE - 4A - AOC 335,DOD100100600,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93560513,-117.6890874
EDWARDS AIR FORCE BASE - 4A - AOC 336,DOD100100700,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93896493,-117.697649
EDWARDS AIR FORCE BASE - 4A - AOC 372,DOD100102000,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.92904346,-117.6844525
EDWARDS AIR FORCE BASE - 4A - AOC 373,DOD100102100,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93048601,-117.6843023
EDWARDS AIR FORCE BASE - 4A - AOC 374,DOD100102200,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93523572,-117.6866198
EDWARDS AIR FORCE BASE - 4A - AOC 404,DOD100102300,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93442653,-117.6966619
EDWARDS AIR FORCE BASE - 4A - AOC 405,DOD100103600,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.92971196,-117.6857615
EDWARDS AIR FORCE BASE - 4A - AOC 406,DOD100103700,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93126006,-117.6996875
EDWARDS AIR FORCE BASE - 4A - AOC 407,DOD100103800,MILITARY CLEANUP SITE,OPEN - INACTIVE,,EDWARDS AFB,34.93818216,-117.6964796
EDWARDS AIR FORCE BASE - 4A - AOC160,DOD100103900,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93754011,-117.7051806
EDWARDS AIR FORCE BASE - 4A - AOC174,DOD100105200,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.93107534,-117.6993656
EDWARDS AIR FORCE BASE - 4A - SITE 12,DOD100105300,MILITARY CLEANUP SITE,OPEN - VERIFICATION MONITORING,,EDWARDS AFB,34.94832238,-117.6812983
