"TRI FACILITY REPORT","TRI FACILITY ID","FACILITY NAME","ADDRESS","COUNTY NAME","LATITUDELONGITUDE","TOTAL FORMS","LAST FORM","RISK SCREENING","P2 REPORT"
"","92570TCHLL2500A","CENTRAL WIRE","2500 S A STPERRIS, CA 92570","RIVERSIDE","33.75088, -117.23592","84","2018","Report",""
"","92801CNTRY1182K","CENTURY LAMINATORS INC","1182 KNOLLWOOD CIRCLEANAHEIM, CA 92801","ORANGE","33.84944, -117.97974","41","2001","N/A",""
"","92801CNTRY1225K","CENTURY LAMINATORS INC","1225 KNOLLWOOD CIRANAHEIM, CA 928010000","ORANGE","33.85114, -117.97973","10","1994","N/A",""
"","90221CNTRY1435S","CENTURY PLASTICS INC","1435 S SANTA FE AVECOMPTON, CA 90221","LOS ANGELES","33.88288, -118.21562","22","2010","Report",""
"","92626CRDYN3169R","CERADYNE INC","3169 REDHILL AVECOSTA MESA, CA 92626","ORANGE","33.67933, -117.87456","2","1989","N/A",""
"","90040CRMCD4651S","CERAMIC DECORATING CO INC","4651 SHEILA STCOMMERCE, CA 90040","LOS ANGELES","34.00365, -118.17428","2","2003","N/A",""
"","90723CRRMT14900","CERRO METAL PRODUCTS CO","14900 GARFIELD AVEPARAMOUNT, CA 90723","LOS ANGELES","33.89819, -118.16885","63","2001","N/A",""
"","92509CRTNT2100A","CERTAINTEED CORP","2100 AVALON STRIVERSIDE, CA 925090706","RIVERSIDE","34.01845, -117.392269","6","1992","N/A",""
"","93610CRTNT17775","CERTAINTEED CORP","17775 AVE 23 1/2CHOWCHILLA, CA 93610","MADERA","37.093176, -120.225005","137","2018","Report",""
"","94538THCLT6400S","CERTAINTEED CORP","6400 STEVENSON BLVDFREMONT, CA 94538","ALAMEDA","37.51166, -121.99502","66","2018","Report",""
"","90801CRTFD3245C","CERTIFIED ALLOY PRODUCTS INC","3245 CHERRY AVELONG BEACH, CA 90807","LOS ANGELES","33.81568, -118.16763","103","2018","Report",""
"","90023CRTFD3342E","CERTIFIED ENAMELING INC","3342 EMERY STLOS ANGELES, CA 90023","LOS ANGELES","34.01578, -118.20742","102","2018","Report",""
"","90620CRTFD6530A","CERTIFIED FABRICATORS INC","6530 ALTURA BLVDBUENA PARK, CA 90620","ORANGE","33.87188, -118.01944","6","2002","N/A",""
"","93280SNDZC5THGS","CERTIS USA","720 5TH STWASCO, CA 93280","KERN","35.59687, -119.33332","37","2018","N/A",""
"","91342CTCRY13278","CETEC RAYMER","13278 RALSTON AVESYLMAR, CA 913427607","LOS ANGELES","34.31297, -118.47311","1","1987","N/A",""
"","93247CHMPN840WP","CHAMPION HOME BUILDERS CO DIV 09","840 W PALM AVELINDSAY, CA 93247","TULARE","36.224056, -119.101204","13","2018","N/A",""
"","92583SKYLN499WE","CHAMPION HOME BUILDERS INC","499 W ESPLANADE AVESAN JACINTO, CA 92583","RIVERSIDE","33.77302, -116.96534","16","2018","N/A",""
"","9288WCHMPN299NS","CHAMPION HOME BUILDERS INC","299 N SMITH AVECORONA, CA 92880","RIVERSIDE","33.88837, -117.59288","4","2018","N/A",""
"","90012CHMPN1460N","CHAMPION IRRIGATION","1460 NAUD STLOS ANGELES, CA 900121942","LOS ANGELES","34.06662, -118.23045","5","2003","N/A",""
"","91732VLLYB3141N","CHAMPION IRRIGATIOPN LLC","3141 MAXON RDEL MONTE, CA 91732","LOS ANGELES","34.062, -118.01477","48","2007","N/A",""
"","93745CHMPN2696S","CHAMPION PARTS INC","2696 S MAPLE AVEFRESNO, CA 93745","FRESNO","36.70371, -119.74562","7","1993","N/A",""
"","93111CHNNL839WA","CHANNEL INDUSTRIES INC.","839 WARD DRSANTA BARBARA, CA 93111","SANTA BARBARA","34.42591, -119.82188","39","2005","N/A",""
"","90045CHRLS8325H","CHARLES CAINE COMPANY INC","8325 HINDRY AVELOS ANGELES, CA 90045","LOS ANGELES","33.96281, -118.3736","9","1998","N/A",""
"","94574CMNDV2800S","CHARLES KRUG WINERY","2800 SAINT HELENA HWYSAINT HELENA, CA 94574","NAPA","38.51615, -122.48546","5","1993","N/A",""
"","94608CHRLS1400P","CHARLES LOWE CO CHROMEX DIV","1400 PARK AVEEMERYVILLE, CA 946083250","ALAMEDA","37.83087, -122.28746","1","1987","N/A",""
"","90058CHSPC4707E","CHASE PACKAGING CORP","4707 E 49TH STLOS ANGELES, CA 90058","LOS ANGELES","33.99733, -118.19301","6","1990","N/A",""
"","95452CHTST8555S","CHATEAU SAINT JEAN WINERY","8555 SONOMA HWYKENWOOD, CA 95452","SONOMA","38.42292, -122.55483","1","1989","N/A",""
"","95441WNWRL400SO","CHATEAU SOUVERAIN","400 SOUVERAIN RDGEYSERVILLE, CA 95441","SONOMA","38.637876, -122.889434","12","2000","N/A",""
"","91311HRRSC9541M","CHATSWORTH PRODUCTS INC","9541 MASON AVECHATSWORTH, CA 913115205","LOS ANGELES","34.24441, -118.57979","8","1995","N/A",""
"","91739CLFHM8939E","CHB FOODS INC","8939 ETIWANDA AVEETIWANDA, CA 91739","SAN BERNARDINO","34.090969, -117.523828","6","1989","N/A",""
"","91010PTRSN2350E","CHECKERS INDUSTRIAL SAFETY PRODUCTS","2350 E CENTRAL AVEDUARTE, CA 91010","LOS ANGELES","34.13613, -117.95389","21","2011","Report",""
"","90248CHMPR941W1","CHEM PRO LABORATORY INC","941 W 190TH STGARDENA, CA 902484398","LOS ANGELES","33.85838, -118.29181","5","1989","N/A",""
"","94544CHMCN31702","CHEMCENTRAL SAN FRANCISCO","31702 HAYMAN STHAYWARD, CA 945447990","ALAMEDA","37.61165, -122.04493","11","1998","N/A",""
"","94025CHMTL970HA","CHEMETAL","970 HAMILTON CTMENLO PARK, CA 94025","SAN MATEO","37.478533, -122.148593","1","1990","N/A",""
"","90638RDRXN16961","CHEMETALL US INC (FKA OAKITE PRODUCTS INC)","16961 KNOTT AVELA MIRADA, CA 90638","LOS ANGELES","33.8775, -118.01142","163","2015","Report",""
"","94565CHMCL600NI","CHEMICAL & PIGMENT CO","600 NICHOLS RDBAY POINT, CA 945651099","CONTRA COSTA","38.04266, -121.98805","65","1997","N/A",""
"","9462WCHMCL79166","CHEMICAL COMPOUNDING CO","791 66TH AVEOAKLAND, CA 94621","ALAMEDA","37.75617, -122.20351","39","2018","Report",""
"","90245CHMCL1330E","CHEMICAL MILLING INTERNATIONAL CORP","1330 E FRANKLIN AVEEL SEGUNDO, CA 90245","LOS ANGELES","33.91788, -118.401594","3","1988","N/A",""
"","93560CHMCL1400O","CHEMICAL MILLING INTL, CORP","1400 ORANGE STROSAMOND, CA 93560","KERN","34.85722, -118.15686","7","1992","N/A",""
"","93239CHMCL35251","CHEMICAL WASTE MANAGEMENT INC","35251 OLD SKYLINE RDKETTLEMAN CITY, CA 93239","KINGS","35.95942, -120.00852","641","2018","Report",""
"","90058CHMCL2431E","CHEMICALS INC","2431 E 56TH STLOS ANGELES, CA 900583588","LOS ANGELES","33.992, -118.2289","6","1990","N/A",""
"","92335CHMCL13560","CHEMICALS INC","13560 COLOMBARD CTFONTANA, CA 92337","SAN BERNARDINO","34.03738, -117.51016","27","2018","Report",""
"","90040CHMFX6423B","CHEMIFAX","6423 BANDINI BLVDCITY OF COMMERCE, CA 90040","LOS ANGELES","33.98806, -118.14497","19","1991","N/A",""
"","95380CHMLN1298S","CHEMLAND (DBA DELAVAL MANUFACTURING)","1298 S WALNUT RDTURLOCK, CA 95380","STANISLAUS","37.48045, -120.86727","43","2017","Report",""
"","9022WCHMLN195SA","CHEMLINE CA INC","19500 S ALAMEDA STRANCHO DOMINGUEZ, CA 90221","LOS ANGELES","33.85524, -118.21732","10","2018","Report",""
"","90802LNGBC1004P","CHEMOIL CORP","1004 PIER F AVELONG BEACH, CA 90802","LOS ANGELES","33.751629, -118.208842","361","2018","Report",""
"","90806MCMLL2020W","CHEMOIL SIGNAL HILL REFINERY","2020 WALNUT AVESIGNAL HILL, CA 90806","LOS ANGELES","33.794409, -118.172022","57","1993","N/A",""
"","90806CHMLR1724E","CHEMOIL SIGNAL HILL TERMINAL","1724 E SPRING STSIGNAL HILL, CA 90806","LOS ANGELES","33.81167, -118.170867","23","1993","N/A",""
"","90810CRSNT2365E","CHEMOIL TERMINALS CORP","2365 E SEPULVEDA BLVDCARSON, CA 90810","LOS ANGELES","33.80542, -118.22565","429","2018","Report",""
"","95208SCXXX1448S","CHEMSTATION OF NORTHERN CALIFORNIA","1448 SHAW RDSTOCKTON, CA 95215","SAN JOAQUIN","37.97782, -121.248","33","2018","N/A",""
"","90248CHMTC137W1","CHEMTECH IND INC","137 W 157TH STGARDENA, CA 90248","LOS ANGELES","33.88926, -118.27741","7","1990","N/A",""
"","94565GNRLCNICHO","CHEMTRADE WEST US LLC","501 NICHOLS RDPITTSBURG, CA 94565","CONTRA COSTA","38.047429, -121.986245","188","2015","Report",""
"","94802GNRLC525CA","CHEMTRADE WEST US LLC","525 CASTRO STRICHMOND, CA 94801","CONTRA COSTA","37.940278, -122.377222","43","2018","Report",""
"","92335CHMWS13425","CHEMWEST IND INC","13425 SAN BERNARDINO AVEFONTANA, CA 92335","SAN BERNARDINO","34.077218, -117.512581","8","1990","N/A",""
"","92680CHRKN2841D","CHEROKEE INTERNATIONAL CORP","2841 DOW AVETUSTIN, CA 92780","ORANGE","33.71069, -117.80692","14","2009","Report",""
"","92618CHRKR15221","CHEROKEE IRVINE","15221 BARRANCE PKYIRVINE, CA 92618","ORANGE","33.65631, -117.73496","1","2001","N/A",""
"","92707CHRRY1224E","CHERRY AEROSPACE","1224 E WARNER AVESANTA ANA, CA 92705","ORANGE","33.716353, -117.855996","180","2018","Report",""
"","90063CHVRN3344E","CHEVRON CHEMICAL CO","3344 E MEDFORD STLOS ANGELES, CA 90063","LOS ANGELES","34.06056, -118.19031","12","1989","N/A",""
"","94804CHVRN835CA","CHEVRON CHEMICAL CO","835 CASTRO STRICHMOND, CA 94804","CONTRA COSTA","37.946128, -122.372518","123","1995","N/A",""
"","94804CHVRN940HE","CHEVRON CHEMICAL CO","940 HENSLEY STRICHMOND, CA 948040036","CONTRA COSTA","37.9456, -122.36923","134","2000","N/A",""
"","94804CHVRN940HA","CHEVRON CHEMICAL CO ORTHO PILOT PLANT","940 HELMSLEY STRICHMOND, CA 94804","CONTRA COSTA","37.9456, -122.36923","15","1988","N/A",""
"","95501CHVRN34CHR","CHEVRON EUREKA TERMINAL","3400 CHRISTIE STEUREKA, CA 95503","HUMBOLDT","40.77687, -124.19401","20","2008","Report",""
"","92647HNTNG17881","CHEVRON HUNTINGTON BEACH TERMINAL","17881 GOTHARD STHUNTINGTON BEACH, CA 92647","ORANGE","33.70268, -117.9999","176","2017","Report",""
"","90640CHVRN601SV","CHEVRON MONTEBELLO TERMINAL","601 S VAIL AVEMONTEBELLO, CA 90640","LOS ANGELES","34.00535, -118.12262","205","2018","Report",""
"","92324CHVRNCOLTO","CHEVRON PHILLIPS CHEMICAL PERFORMANCE PIPE DIV","1280 JEFFERSON LNCOLTON, CA 92324","SAN BERNARDINO","34.049385, -117.326686","2","2002","N/A",""
"","94553VNTRM611SO","CHEVRON PRODUCTS CO AVON TERMINAL","611 SOLANO WAYMARTINEZ, CA 94553","CONTRA COSTA","38.02042, -122.06496","115","2010","Report",""
"","90245CHVRN324WE","CHEVRON PRODUCTS CO DIV OF CHEVRON USA INC","324 W EL SEGUNDO BLVDEL SEGUNDO, CA 90245","LOS ANGELES","33.9082, -118.4085","1095","2018","Report",""
"","94802CHVRN841ST","CHEVRON PRODUCTS CO RICHMOND REFINERY","841 CHEVRON WAYRICHMOND, CA 94801","CONTRA COSTA","37.938779, -122.396453","1140","2018","Report",""
"","95818CHVRN2420F","CHEVRON PRODUCTS CO SACRAMENTO TERMINAL","2420 FRONT STSACRAMENTO, CA 95818","SACRAMENTO","38.56816, -121.51276","139","2018","Report",""
"","94802CHVRN576ST","CHEVRON RICHMOND TECHNOLOGY CENTER","100 CHEVRON WAY - RM10-3114RICHMOND, CA 94801","CONTRA COSTA","37.93047, -122.38944","1032","2018","Report",""
"","92113CHVRN2351E","CHEVRON SAN DIEGO TERMINAL","2351 E HARBOR DRSAN DIEGO, CA 92113","SAN DIEGO","32.6932, -117.1402","138","2014","Report",""
"","94128CHVRNCHEVR","CHEVRON SAN FRANCISCO TERMINAL","904 NORTH ACCESS ROADSAN FRANCISCO, CA 94128","SAN FRANCISCO","37.75, -122.434998","65","2010","Report",""
"","95133CHVRN1020B","CHEVRON SAN JOSE TERMINAL","1020 BERRYESSA RDSAN JOSE, CA 95133","SANTA CLARA","37.36455, -121.88504","118","2010","Report",""
"","91411VNNYS15359","CHEVRON VAN NUYS TERMINAL","15359 OXNARD STVAN NUYS, CA 91411","LOS ANGELES","34.17937, -118.46813","157","2018","Report",""
"","90731PNPCF338CA","CHICKEN OF THE SEA INTL","338 CANNERY STTERMINAL ISLAND, CA 90731","LOS ANGELES","33.740179, -118.266339","11","1997","N/A",""
"","95688CHRNC2010C","CHIRON CORP VACAVILLE MANUFACTURING FACILITY","2010 CESSNA DRVACAVILLE, CA 95688","SOLANO","38.39395, -121.95833","2","1997","N/A",""
"","90745CHMRC23839","CHOMERICS INC","23839 S BANNING BLVDCARSON, CA 90745","LOS ANGELES","33.808975, -118.261227","6","1992","N/A",""
"","95354CHRST2050L","CHRISTIAN SALVESEN CO","2050 LAPHAM DRMODESTO, CA 95354","STANISLAUS","37.635756, -120.962447","6","1995","N/A",""
"","95901CHRST5236A","CHRISTY CONCRETE PRODUCTS","5236 ARBOGA, RDMARYSVILLE, CA 95901","YUBA","39.18577, -121.5202","17","2006","N/A",""
"","94538CHRST441CH","CHRISTY PRODUCTS","44100 CHRISTY STFREMONT, CA 94538","ALAMEDA","37.50146, -121.96602","2","2005","N/A",""
"","90031CHRML1748W","CHROMAL PLATING CO","1748 WORKMAN STREETLOS ANGELES, CA 90031","LOS ANGELES","34.06256, -118.21409","18","2018","Report",""
"","95828CRMCR59508","CHROME CRAFT","5950 88TH STSACRAMENTO, CA 95828","SACRAMENTO","38.517631, -121.377281","18","2018","Report",""
"","90201CHRMC6845E","CHROME CRANKSHAFT CO","6845 E FLORENCE PLBELL GARDENS, CA 90201","LOS ANGELES","33.9654, -118.14197","1","1987","N/A",""
"","90262CHRMN2800E","CHROME NICKEL PLATING","2820 MARTIN LUTHER KING JR BLVDLYNWOOD, CA 90262","LOS ANGELES","33.93763, -118.22112","4","2003","N/A",""
"","92703CHRMT2310W","CHROME TECH INC.","2310  CAPE COD WAYSANTA ANA, CA 92705","ORANGE","33.74762, -117.89971","77","2013","Report",""
"","93030CHRMX3001S","CHROMUX TECHNOLOGIES INC","3001 STURGIS RDOXNARD, CA 93030","VENTURA","34.20191, -119.13512","9","2002","N/A",""
"","92707CBGGY1571W","CIBA GEIGY","1571 W MCARTHUR BLVDCOSTA MESA, CA 92707","ORANGE","33.701983, -117.922627","1","1987","N/A",""
"","92707CBGGY4011W","CIBA GEIGY","4011 W CARRIAGE DRSANTA ANA, CA 92707","ORANGE","33.70752, -117.92311","3","1987","N/A",""
"","92708CBGGY10910","CIBA GEIGY","10910 TALBERT AVEFOUNTAIN VALLEY, CA 92708","ORANGE","33.70179, -117.93846","3","1987","N/A",""
"","92626CMCXX265BR","CIMCO","265 BRIGGS AVECOSTA MESA, CA 92626","ORANGE","33.67747, -117.87837","3","1989","N/A",""
"","92801CRCLS1111N","CIRCLE SEAL CONTROLS INC","1111 N BROOKHURST STANAHEIM, CA 92801","ORANGE","33.84797, -117.95917","3","1991","N/A",""
"","95126CRCTL804AP","CIRCUIT LINK INC","804 PARK AVE  UNIT ASAN JOSE, CA 95126","SANTA CLARA","37.326224, -121.905318","2","1997","N/A",""
"","9131WCRCTM9535W","CIRCUIT MANUFACTURING INC","9535 OWENSMOUTH AVECHATSWORTH, CA 91311","LOS ANGELES","34.24375, -118.60246","7","2018","Report",""
"","91324CRCTS18634","CIRCUIT SERVICES LLC","18634 PARTHENIA STNORTHRIDGE, CA 91324","LOS ANGELES","34.22824, -118.53957","11","2018","Report",""
"","92865CRCTT1911N","CIRCUIT TECHNOLOGY INC","1911 N MAIN STORANGE, CA 92865","ORANGE","33.81936, -117.86729","7","2005","N/A",""
"","91006CRCTT11744","CIRCUIT TREE","11744 CLARK STARCADIA, CA 91006","LOS ANGELES","34.10149, -118.00566","4","1990","N/A",""
"","95206CRCTW152FR","CIRCUIT WORKS INC","152 FRANK WEST CIRCLESTOCKTON, CA 95206","SAN JOAQUIN","37.89778, -121.27852","15","1990","N/A",""
"","95054CRXXC3391K","CIREXX CORP","3391 KELLER STSANTA CLARA, CA 95054","SANTA CLARA","37.38198, -121.94852","12","1994","N/A",""
"","93010CLRLN1211F","CLAIROL INC","1211 FLYNN RDCAMARILLO, CA 930128083","VENTURA","34.22824, -119.01805","19","1995","N/A",""
"","91733CLMPM1503A","CLAMP MANUFACTURING CO INC","1503 ADELIA AVESOUTH EL MONTE, CA 91733","LOS ANGELES","34.046398, -118.05783","7","2008","N/A",""
"","93309PTRLT5501D","CLARIANT BAKERSFIELD PLANT","5501 DISTRICT BLVDBAKERSFIELD, CA 93313","KERN","35.312844, -119.061119","48","2018","Report",""
"","9171WCLRNT14355","CLARIANT COPORATION - MASTERBATCHES DIVISION","14365 RAMONA AVE.CHINO, CA 91710","SAN BERNARDINO","33.99324, -117.70651","3","2010","Report",""
"","9326WCLRNT126KE","CLARIANT TAFT","1260 KERN STREETTAFT, CA 93268","KERN","35.14789, -119.47284","20","2013","N/A",""
"","92624CLRKF25887","CLARK FOAM","25887 CROWN VALLEY PKWYLAGUNA NIGUEL, CA 92677","ORANGE","33.55755, -117.677326","85","2004","N/A",""
"","92806CLSSC2985E","CLASSIC PLATING INC","2985 E MIRALOMA AVE SUITE UANAHEIM, CA 92806","ORANGE","33.8567, -117.86519","18","2006","N/A",""
"","90061CLYTN13310","CLAYTON CHEMICAL CO","13310 S FIGUEROA STLOS ANGELES, CA 90061","LOS ANGELES","33.91069, -118.28274","25","2004","N/A",""
"","92572GLDNW3100N","CLAYTON PERRIS","3100 N PERRIS BLVDPERRIS, CA 92571","RIVERSIDE","33.82952, -117.22607","14","2018","N/A",""
"","95827CMHMN9998L","CLAYTON SACRAMENTO","9998 OLD PLACERVILLE RDSACRAMENTO, CA 95827","SACRAMENTO","38.55926, -121.32158","4","2018","N/A",""
"","93206SFTYK2500W","CLEAN HARBORS BUTTONWILLOW LLC","2500 WEST LOKERN ROADBUTTONWILLOW, CA 93206","KERN","35.403061, -119.615756","423","2018","Report",""
"","90058SFTYK5756A","CLEAN HARBORS LOS ANGELES LLC","5756 ALBA STLOS ANGELES, CA 90058","LOS ANGELES","33.98989, -118.23907","24","2007","Report",""
"","95133SFTYK1021B","CLEAN HARBORS SAN JOSE LLC","1021 BERRYESSA RDSAN JOSE, CA 95133","SANTA CLARA","37.36493, -121.88451","122","2018","Report",""
"","92281SFTYK5295S","CLEAN HARBORS WESTMORLAND LLC","5295 GARVET RDWESTMORLAND, CA 92281","IMPERIAL","33.035978, -115.73713","40","2003","N/A",""
"","90011GRMNT1401E","CLEANERS HANGER CO","1401 E 27TH STLOS ANGELES, CA 90011","LOS ANGELES","33.806237, -118.173423","6","1993","N/A",""
"","94587CLNRS33100","CLEANERS HANGER CO","33100 TRANSIT AVEUNION CITY, CA 945872018","ALAMEDA","37.60055, -122.04043","11","1994","N/A",""
"","94608CLRPR14826","CLEARPRINT PAPER CO","1482 67TH STEMERYVILLE, CA 94608","ALAMEDA","37.84865, -122.29312","3","1990","N/A",""
"","92121CLTRC8725P","CLEATOR CORP","8725 PRODUCTION AVESAN DIEGO, CA 92121","SAN DIEGO","32.88328, -117.16589","4","1995","N/A",""
"","94124CLRVM221BA","CLERVI MARBLE CO","221 BAYSHORE BLVDSAN FRANCISCO, CA 94124","SAN FRANCISCO","37.74476, -122.40425","11","1994","N/A",""
"","94601BWNRT3100E","CLEVELAND STEEL CONTAINER CORP","3100 E 10TH STOAKLAND, CA 94601","ALAMEDA","37.77567, -122.22779","27","2007","Report",""
"","94533THCLR2600H","CLOROX MANUFACTURING CO","2600 HUNTINGTON DRFAIRFIELD, CA 94533","SOLANO","38.28048, -121.970959","56","2018","Report",""
"","90023THCLR4333B","CLOROX PRODUCTS MANUFACTURING CO","4333 BANDINI BLVDLOS ANGELES, CA 90058","LOS ANGELES","34.00138, -118.1843","41","2011","Report",""
"","94952CLVRS91LAK","CLOVER STORNETTA FARMS INC","91 LAKEVILLE STPETALUMA, CA 94952","SONOMA","38.23995, -122.63949","51","2018","Report",""
"","91719CLWVL1375M","CLOW VALVE CO","1375 MAGNOLIA AVECORONA, CA 91719","RIVERSIDE","33.86881, -117.53712","9","1990","N/A",""
"","92083CLTTC2770L","CLUETT CORP","2770 LA MIRADA DRVISTA, CA 92083","SAN DIEGO","33.14915, -117.21878","5","1999","N/A",""
"","93727CMBND1550N","CMB INDUSTRIES","1550 N PEACH AVEFRESNO, CA 93727","FRESNO","36.76407, -119.71826","2","2000","N/A",""
"","90601CMCPR2615P","CMC PRINTED BAG CO","2630 PACIFIC PARK DRWHITTIER, CA 90601","LOS ANGELES","34.02816, -118.04002","10","1995","N/A",""
"","9455WCMCRB16KAI","CMC REBAR - CA - NAPA","1060 KAISER RDNAPA, CA 94558","NAPA",",","1","2018","N/A",""
"","9240WCMCRB5425I","CMC REBAR - CA - SAN BERNARDINO","5425 INDUSTRIAL PKWYSAN BERNARDINO, CA 92407","SAN BERNARDINO","34.18003, -117.35119","1","2018","N/A",""
"","9212WCMCRB7326M","CMC REBAR - CA - SAN DIEGO","7326 MISSION GORGE RDSAN DIEGO, CA 92120","SAN DIEGO",",","1","2018","N/A",""
"","9067WCMCRB184NR","CMC REBAR - CA - SANTA FE SPRINGS","10840 NORWALK BLVDSANTA FE SPRINGS, CA 90670","LOS ANGELES",",","1","2018","N/A",""
"","92316CMCRB2755S","CMC REBAR BLOOMINGTON","2755 S WILLOW AVEBLOOMINGTON, CA 92316","SAN BERNARDINO","34.05168, -117.37458","6","2010","N/A",""
"","91739FNTNS12451","CMC REBAR ETIWANDA","12451 ARROW RTEETIWANDA, CA 91739","SAN BERNARDINO","34.099028, -117.533015","19","2018","N/A",""
"","93725CMCST299EA","CMC REBAR FRESNO","2990 E ANNADALE AVEFRESNO, CA 93725","FRESNO","36.69961, -119.7732","9","2016","N/A",""
"","9530WCMCRG12LAR","CMC REBAR TRACY","120 LARCH RD.TRACY, CA 95304","SAN JOAQUIN","37.76504, -121.42689","10","2018","N/A",""
"","9233WCMCRG155SA","CMC REGIONAL STEEL - FONTANA","15050 SANTA ANA AVE.FONTANA, CA 92335","SAN BERNARDINO","34.05561, -117.47683","1","2009","N/A",""
"","93727LWLLS2914N","CMC STEEL FABRICATORS INC (DBA CMC REBAR FRESNO)","2914 N ARGYLEFRESNO, CA 93727","FRESNO","36.77699, -119.69431","5","2006","N/A",""
"","94608CMCST6655H","CMC STEEL FABRICATORS INC. DBA CMC FONTANA - EMERYVILLE","6655 HOLLIS STEMERYVILLE, CA 94608","ALAMEDA","37.8486, -122.29209","2","2008","N/A",""
"","92618CRCMP5BURR","COAST COMPOSITES INC","5 BURROUGHS AVEIRVINE, CA 92618","ORANGE","33.63799, -117.71714","9","2008","Report",""
"","9270WCSTCN1395S","COAST COMPOSITES LLC","1395 SOUTH LYON STREETSANTA ANA, CA 92705","ORANGE","33.73061, -117.84514","7","2017","Report",""
"","91767CSTFN2707N","COAST FOUNDRY","2696 1ST STLA VERNE, CA 91750","LOS ANGELES","34.09621, -117.75998","19","2005","N/A",""
"","91766CSTMF2707N","COAST MANUFACTURING","2707 N GAREY AVEPOMONA, CA 91766","LOS ANGELES","34.09448, -117.74859","6","2006","N/A",""
"","90248NCMTL417WE","COAST PLATING INC","417 W 164TH STGARDENA, CA 90248","LOS ANGELES","33.88281, -118.2808","21","2018","N/A",""
"","90248CSTPL128W1","COAST PLATING INC 1","128 W 154TH STGARDENA, CA 90248","LOS ANGELES","33.89197, -118.27734","19","2018","N/A",""
"","92870CSTST55SME","COAST SOUTHWEST INC","505 S MELROSE STPLACENTIA, CA 92870","ORANGE","33.8658, -117.87445","29","2018","N/A",""
"","92649SPDYC5332C","COAST TO COAST CIRCUITS INC (CA OPERATIONS)","5332 COMMERCIAL DRHUNTINGTON BEACH, CA 92649","ORANGE","33.73829, -118.03591","33","2018","Report",""
"","91803CSTTC401SR","COAST TO COAST METAL FINISHING","401 S RAYMOND AVEALHAMBRA, CA 91803","LOS ANGELES","34.08604, -118.14494","2","1990","N/A",""
"","95482CSTWD3150T","COAST WOOD PRESERVING","3150 TAYLOR DRUKIAH, CA 95482","MENDOCINO","39.11157, -123.1937","31","2018","N/A",""
"","90220CSTCS2146G","COASTCAST CORP","2146 GLADWICK STCOMPTON, CA 90220","LOS ANGELES","33.85352, -118.22711","8","1988","N/A",""
"","90247CSTCS14831","COASTCAST CORP GARDENA FACILITY","14831 MAPLE AVEGARDENA, CA 90247","LOS ANGELES","33.8972, -118.27243","38","1996","N/A",""
"","91406CSTCS16738","COASTCAST CORP VAN NUYS FACILITY","16738 STAGG STVAN NUYS, CA 91406","LOS ANGELES","34.21318, -118.49784","16","1992","N/A",""
"","92841CSTLN761PA","COASTLINE METAL FINISHING","7061 PATTERSON DRGARDEN GROVE, CA 92841","ORANGE","33.79853, -118.010099","22","2017","Report",""
"","95054CTKNC2272C","COATEK INC","2272 CALLE DE LUNASANTA CLARA, CA 95054","SANTA CLARA","37.408827, -121.964593","14","2015","Report",""
"","91733CTNGS2552L","COATINGS RESOURCE CORP","2552 LEE AVESOUTH EL MONTE, CA 91733","LOS ANGELES","34.058161, -118.068236","7","1989","N/A",""
"","92123RMCNC9404C","COBHAM ADVANCED ELECTRONIC SOLUTIONS","9404 CHESAPEAKE DRSAN DIEGO, CA 92123","SAN DIEGO","32.83792, -117.12532","13","2018","Report",""
"","92008CBRGL1812A","COBRA GOLF INC","1812 ASTON AVECARLSBAD, CA 92008","SAN DIEGO","33.132845, -117.290317","2","1995","N/A",""
